,ID,Name,Address,ZipCode,FIPS_CODE,Pickup_InStore,Pickup_Curbside,Local_Delivery,Total Households,Hoseholds with Low Income,Hoseholds with Midium Income,Hoseholds with High Income,Hoseholds with Supplement Security Income,Hoseholds with Cash Public Assistance Income,White,TP_Black/African_American,TP_American_Indian,TP_Asian,TP_Other_Pacific_Islander,TP_Some_Other_Race,TP_Non_Hispan/Latin,TP_Hispan/Latin,Total_Population,POP_Teenager,POP_Adult,POP_Elder,Teenager_Worked_In_Past_1_Year,Adult_Worked_In_Past_1_Year,Elder_Worked_In_Past_1_Year,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,NPOPCHG_2013,NPOPCHG_2014,NPOPCHG_2015,NPOPCHG_2016,NPOPCHG_2017,NPOPCHG_2018,NPOPCHG_2019,BIRTHS2010,BIRTHS2011,BIRTHS2012,BIRTHS2013,BIRTHS2014,BIRTHS2015,BIRTHS2016,BIRTHS2017,BIRTHS2018,BIRTHS2019,DEATHS2010,DEATHS2011,DEATHS2012,DEATHS2013,DEATHS2014,DEATHS2015,DEATHS2016,DEATHS2017,DEATHS2018,DEATHS2019,NATURALINC2010,NATURALINC2011,NATURALINC2012,NATURALINC2013,NATURALINC2014,NATURALINC2015,NATURALINC2016,NATURALINC2017,NATURALINC2018,NATURALINC2019,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,INTERNATIONALMIG2013,INTERNATIONALMIG2014,INTERNATIONALMIG2015,INTERNATIONALMIG2016,INTERNATIONALMIG2017,INTERNATIONALMIG2018,INTERNATIONALMIG2019,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,DOMESTICMIG2013,DOMESTICMIG2014,DOMESTICMIG2015,DOMESTICMIG2016,DOMESTICMIG2017,DOMESTICMIG2018,DOMESTICMIG2019,NETMIG2010,NETMIG2011,NETMIG2012,NETMIG2013,NETMIG2014,NETMIG2015,NETMIG2016,NETMIG2017,NETMIG2018,NETMIG2019,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,RESIDUAL2013,RESIDUAL2014,RESIDUAL2015,RESIDUAL2016,RESIDUAL2017,RESIDUAL2018,RESIDUAL2019,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,GQESTIMATES2013,GQESTIMATES2014,GQESTIMATES2015,GQESTIMATES2016,GQESTIMATES2017,GQESTIMATES2018,GQESTIMATES2019,RBIRTH2011,RBIRTH2012,RBIRTH2013,RBIRTH2014,RBIRTH2015,RBIRTH2016,RBIRTH2017,RBIRTH2018,RBIRTH2019,RDEATH2011,RDEATH2012,RDEATH2013,RDEATH2014,RDEATH2015,RDEATH2016,RDEATH2017,RDEATH2018,RDEATH2019,RNATURALINC2011,RNATURALINC2012,RNATURALINC2013,RNATURALINC2014,RNATURALINC2015,RNATURALINC2016,RNATURALINC2017,RNATURALINC2018,RNATURALINC2019,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RINTERNATIONALMIG2013,RINTERNATIONALMIG2014,RINTERNATIONALMIG2015,RINTERNATIONALMIG2016,RINTERNATIONALMIG2017,RINTERNATIONALMIG2018,RINTERNATIONALMIG2019,RDOMESTICMIG2011,RDOMESTICMIG2012,RDOMESTICMIG2013,RDOMESTICMIG2014,RDOMESTICMIG2015,RDOMESTICMIG2016,RDOMESTICMIG2017,RDOMESTICMIG2018,RDOMESTICMIG2019,RNETMIG2011,RNETMIG2012,RNETMIG2013,RNETMIG2014,RNETMIG2015,RNETMIG2016,RNETMIG2017,RNETMIG2018,RNETMIG2019,2017_sale,2018_sale,2019_sale,2020_sale,NPOPCHG2020,BIRTHS2020,DEATHS2020,NATURALINC2020,NETMIG2020,RESIDUAL2020,RBIRTH2020,RDEATH2020,POPESTIMATE2020,INTERNATIONALMIG2020,DOMESTICMIG2020,GQESTIMATES2020,RNATURALINC2020,RINTERNATIONALMIG2020,RDOMESTICMIG2020,RNETMIG2020
135,135,Missouri-Kansas City,600 NE Barry Rd,64155,58212,1.0,1.0,1.0,128898,7644,35788,44662,4448,1729,289594,21061,1711,7817,494,4574,316153,21835,269772,37745,141202,90825,305.2,502.9,112.7,802490,802493,804053,808932,813428,817777,824530,832684,842608,854122,862908,871065,1560,4879,4496,4349,6753,8154,9924,11514,8786,8157,2456,9939,9819,9977,9807,10189,10133,9935,10001,9848,1741,6825,6790,7015,7022,7387,7415,7677,7449,7484,715,3114,3029,2962,2785,2802,2718,2258,2552,2364,261,924,855,625,871,1195,1119,1186,827,653,593,846,677,789,3098,4185,6084,8051,5405,5150,854,1770,1532,1414,3969,5380,7203,9237,6232,5803,-9,-5,-65,-27,-1,-28,3,19,2,-10,15753,15721,15857,15831,15473,15397,15242,14764,14653,14355,14416,240.6593262,241.8906542,247.96216260000003,233.1957639,250.9150707,243.23271719999997,233.5108523,226.76207909999997,223.90396980000003,229.36519380000001,228.7533062,233.39743289999998,232.4250231,236.06650449999998,244.17837459999998,245.4863196,221.33343259999998,231.33861180000002,11.29413245,13.13734797,14.56472977,0.770740823,14.84856622,-0.9456574759999999,-11.97546729,5.428646447999999,-7.434641951000001,6.414297927000001,8.292005522,4.9804252589999995,9.253639174,13.48837845,15.74487592,15.28074346,7.110033517000001,5.468904706,-33.03105349,-80.52914563,-123.03612959999998,-31.92042663,12.98942517,-77.63244797,22.15847165,-16.55887051,-23.05175789,-26.61675556,-72.23714011,-118.0557043,-22.66678747,26.47780362,-61.88757207,37.4392151,-9.448836983,-17.58285319,7852840.0,8072073.0,8332100.0,7374596.0,8763.015625,9921.251953125,7472.529296875,2448.72265625,6317.646484375,-3.35546875,228.35146325729167,231.57571808190104,881158.2205047607,652.513427734375,6715.792755126953,14044.177764892578,-9.073289917722413,6.319495058024537,4.416738751774291,10.73623380650244
136,136,Alabama-Mobile,312 Schillinger Rd,36608,1097,1.0,1.0,1.0,155831,24102,58394,44945,9680,1893,243658,147434,2915,8117,62,5004,402686,11973,327383,48545,158701,120137,103.3,208.5,40.8,412992,413139,413315,413068,413816,413918,414149,414462,414945,414045,413908,413210,176,-247,748,102,231,313,483,-900,-137,-698,1345,5607,5677,5392,5654,5693,5588,5585,5543,5443,949,4130,4051,4375,4284,4148,4331,4434,4429,4576,396,1477,1626,1017,1370,1545,1257,1151,1114,867,122,597,688,588,457,567,605,385,440,266,-314,-2321,-1514,-1467,-1548,-1766,-1363,-2431,-1677,-1821,-192,-1724,-826,-879,-1091,-1199,-758,-2046,-1237,-1555,-28,0,-52,-36,-48,-33,-16,-5,-14,-10,6949,6949,6977,6982,7007,7064,7062,6965,6922,7390,7390,13.56997905,13.73106748,13.02834002,13.65589983,13.74106788,13.47468734,13.47422768,13.38964893,13.16136271,9.995365345,9.798230465,10.57102886,10.34698883,10.01193564,10.44360609,10.69735461,10.69867493,11.06492665,3.5746137080000002,3.932837012,2.457311165,3.3089109939999997,3.729132247,3.031081242,2.776873062,2.690974005,2.096436059,1.4448506319999999,1.6640786369999998,1.4207462780000002,1.103775419,1.368555329,1.458873629,0.92884112,1.062862264,0.6431972220000001,-5.617250113,-3.66194049,-3.54461699,-3.7388278969999997,-4.262555047,-3.286685548,-5.864968214,-4.050954583,-4.403241134,-4.172399481,-1.9978618519999998,-2.123870712,-2.635052478,-2.8939997180000003,-1.827811919,-4.936127094,-2.9880923189999997,-3.760043912,8115437.0,7444256.0,7386253.0,7007692.0,-448.49609375,5504.34765625,4480.763671875,1023.583984375,-1459.63671875,-12.443359375,13.305254923164064,10.831969226022135,413360.41914367676,197.15716552734375,-1700.1916198730469,7433.936996459961,1.9977138085656132,0.5937585309763184,-4.968538905802063,-4.374780375013854
137,137,Mississippi-Jackson,6360 Ridgewood Court Dr,39211,28049,1.0,1.0,,88705,14401,35598,24322,8155,3370,62129,174698,264,1897,53,1235,238033,3741,187160,33638,91199,62323,91.8,222.0,50.7,245285,245364,245720,248205,247997,246250,245291,244216,242176,239929,235824,231840,356,2485,-208,-1747,-959,-1075,-2040,-2247,-4105,-3984,823,3455,3438,3307,3381,3293,3234,3111,3062,2953,403,1995,2000,2093,2211,2099,2170,2218,2232,2122,420,1460,1438,1214,1170,1194,1064,893,830,831,69,265,170,226,318,342,94,143,286,187,-107,753,-1821,-3267,-2478,-2630,-3211,-3293,-5245,-5018,-38,1018,-1651,-3041,-2160,-2288,-3117,-3150,-4959,-4831,-26,7,5,80,31,19,13,10,24,16,7923,7930,7997,7683,8335,8963,9325,9313,9630,8438,8295,13.98997824,13.85725975,13.38197298,13.75673647,13.45435305,13.29791608,12.90590224,12.87222571,12.628724900000002,8.078149517,8.061233127000001,8.469449486,8.996197672000001,8.57597542,8.922844126000001,9.201315066,9.383020181000001,9.074891375,5.911828719,5.796026618,4.912523495,4.760538795,4.878377633,4.375071958,3.704587175,3.4892055330000002,3.5538335219999997,1.073037405,0.6852048159999999,0.9145224959999999,1.293890032,1.3973242469999998,0.386519515,0.593231765,1.202304557,0.799719457,3.049045908,-7.339752762000001,-13.22011059,-10.08257704,-10.74550517,-13.20334216,-13.66092449,-22.04925665,-21.45985152,4.122083312,-6.654547946,-12.3055881,-8.788687007,-9.348180925,-12.81682265,-13.06769272,-20.84695209,-20.66013206,7771019.0,7690361.0,7735907.0,7761179.0,-3483.09765625,3039.771484375,2162.939453125,876.83203125,-4377.71875,17.7890625,12.824534405911459,9.12930721055599,229685.88441467285,167.25755310058594,-5783.072601318359,8439.725784301758,3.048151771326782,0.8785900511332397,-22.919285495690062,-22.040695439610104
138,138,Kansas-Olathe,2000 E Santa Fe St,66062,20091,1.0,1.0,1.0,226242,11486,51268,68538,5032,1558,505128,27360,1517,28749,245,5541,541446,44056,462774,63597,242248,156929,152.4,258.8,67.5,1121732,1121920,1124851,1138150,1151708,1164565,1177149,1189829,1203298,1217559,1232025,1243717,2931,13299,13558,12857,12584,12680,13469,14261,14466,11692,3806,14782,14739,14763,14984,15073,15072,14693,14786,14553,1742,7955,7995,8453,8208,8817,8807,9063,9188,9183,2064,6827,6744,6310,6776,6256,6265,5630,5598,5370,481,2667,2185,2368,2612,3349,3101,1856,1820,1728,479,3814,4736,4251,3314,3139,4131,6803,7065,4615,960,6481,6921,6619,5926,6488,7232,8659,8885,6343,-93,-9,-107,-72,-118,-64,-28,-28,-17,-21,29114,29114,29251,29337,29445,29632,30058,29628,29465,29070,28990,139.313527,138.4967301,136.52740690000002,134.2581104,133.2340438,134.7516041,131.8271384,131.3784204,127.24922649999999,107.4204057,105.2256435,116.0918942,107.5894428,113.3106196,119.00170929999999,120.39377379999999,122.1950975,117.7321493,31.89312137,33.27108656,20.43551273,26.66866758,19.92342413,15.74989478,11.43336453,9.18332286,9.517077246,15.77481626,15.89479419,14.32898119,13.84918832,16.07781125,14.08023733,10.89812653,6.614609837000001,7.065123262,40.55768072,20.92162742,2.599259565,-3.604038685,-6.400224902000001,-32.25040168,29.09882816,38.8607675,15.90477816,56.33249698,36.8164216,16.92824074,10.24514964,9.677586339,-18.17016436,39.9969547,45.47537733,22.96990143,9517243.0,10096915.0,9984702.0,7974796.0,12878.5859375,14680.259765625,9099.91796875,5580.33984375,7323.22265625,-24.978515625,129.77805813502601,118.86976927799479,1257742.641494751,1177.0484619140625,5947.280288696289,28854.703170776367,4.210523869073974,4.704142356445435,36.096406168897154,40.800548533589364
139,139,Arkansas-Little Rock,11801 Chenal Pkwy,72211,5119,1.0,1.0,,157083,21132,57293,43520,10265,2741,222468,143508,944,8592,170,6810,369385,24078,310788,44023,156845,109920,121.1,226.3,52.4,564530,564491,565833,569591,571616,574323,574930,574849,574379,572911,571565,572349,1342,3758,2025,2707,607,-81,-470,-1468,-1346,784,1988,7941,7762,7909,7790,7794,7591,7266,7296,7076,1233,5103,5268,5698,5325,5532,5476,5825,5672,5659,755,2838,2494,2211,2465,2262,2115,1441,1624,1417,337,893,1746,1139,1149,1388,980,655,188,210,257,30,-2153,-584,-2948,-3713,-3556,-3557,-3152,-827,594,923,-407,555,-1799,-2325,-2576,-2902,-2964,-617,-7,-3,-62,-59,-59,-18,-9,-7,-6,-16,21353,21330,21803,22104,22457,22232,22578,22586,22258,22075,22148,79.06072572,79.34725262,81.74472169,79.27245911,80.23880518,79.96822345,82.14733939,75.07129563,75.05864518,70.39855923,73.72872479,79.1087938,71.98671102,78.01792127,77.26781196,81.3495078,68.52860152,75.90785974,8.66216649,5.618527846,2.635927884,7.2857480820000005,2.220883917,2.700411486,0.797831595,6.542694119,-0.849214565,5.5833315379999995,17.60987617,10.28204828,8.182174715,12.69541338,7.318343567,5.3229713180000005,2.209705054,2.507524184,-35.83080343,-47.67270488,-25.46188794,-49.03652745,-62.81525376,-56.85881126,-47.43885145,-38.08427487,-9.501695456,-30.24747189,-30.06282872,-15.17983966,-40.85435272,-50.11984038,-49.54046769,-42.11588014,-35.87456982,-6.994171275,13060682.0,12960539.0,12945571.0,12450369.0,-109.384765625,7229.10546875,5656.568359375,1572.537109375,-1668.744140625,-13.177734375,76.5709523942578,74.84357163097656,570956.9112091064,-188.52857971191406,-1713.8820190429688,21997.782653808594,1.1508753649920656,-1.8911488524014899,-13.806395966755254,-15.697544824077758
140,140,Mississippi-Hattiesburg,1000 Turtle Creek Dr,39402,84139,1.0,1.0,1.0,57040,9577,20980,16368,3914,1023,103320,47355,212,1486,48,518,151892,3939,122237,21907,61153,39177,352.2,643.5,129.8,270599,270595,271012,272982,273737,274009,274553,274894,275424,274817,275899,276666,417,1970,755,272,544,341,530,-607,1082,767,833,3647,3533,3593,3539,3632,3615,3531,3458,3436,675,2750,2799,2996,2916,3050,2983,3094,3045,3046,158,897,734,597,623,582,632,437,413,390,27,129,142,169,197,289,102,134,208,214,228,940,-128,-504,-302,-520,-193,-1175,464,168,255,1069,14,-335,-105,-231,-91,-1041,672,382,4,4,7,10,26,-10,-11,-3,-3,-5,7139,7073,7050,6893,6737,6600,6362,6323,6040,6222,6286,88.31569379,86.98994708,87.55418024,86.10049671,90.34294009999999,89.32275825,85.77936953,86.30154861,84.97588876,76.69097889,76.81910125,82.63555588,82.02373868,84.07022078,83.53526616,86.02175752,81.26537291,82.32257229,11.62471489,10.17084583,4.918624371,4.07675804,6.272719339,5.787492084,-0.242387987,5.036175687,2.65331648,1.894191987,2.5616096180000003,3.962962997,3.88046929,5.305507815,3.1527649369999997,3.014430087,3.935032226,4.009936682,1.7228192219999998,-13.48442313,-20.78453369,4.298284643,-9.576243437,5.930292063,-18.41429829,15.09638656,0.031579812,3.617011203,-10.92281351,-16.82157071,8.178753926,-4.270735622,9.083057002,-15.3998682,19.0314188,4.041516495,5562508.0,6122391.0,6282711.0,5707127.0,641.373046875,3472.8203125,3042.07421875,430.744140625,214.724609375,-4.095703125,85.90304915957032,82.61326470522135,276586.00468444824,188.70838928222656,176.68511962890625,6098.732696533203,2.229266423395692,3.709935721070557,8.544229490942136,12.254165220624694
141,141,Iowa-Council Bluffs,3271 Marketplace Dr.,51501,19155,1.0,1.0,1.0,36881,3509,12587,12371,2247,808,86905,1366,305,631,11,2122,86381,7122,73929,10731,34075,29123,148.1,244.0,61.3,93158,93149,93363,93498,92916,92855,93258,93563,93518,93416,93264,93206,214,135,-582,-61,403,305,-45,-102,-152,-58,328,1250,1203,1153,1200,1201,1171,1192,1111,1110,232,838,868,889,925,913,880,946,930,941,96,412,335,264,275,288,291,246,181,169,16,-4,-5,76,72,28,37,3,-9,-8,104,-272,-927,-396,78,1,-370,-349,-322,-216,120,-276,-932,-320,150,29,-333,-346,-331,-224,-2,-1,15,-5,-22,-12,-3,-2,-2,-3,2076,2076,2184,2202,2213,2280,2213,2069,2115,2005,2005,13.37892872,12.90675593,12.413132300000001,12.89539151,12.85722697,12.51864166,12.75316422,11.90272123,11.90540033,8.969233816000001,9.312605276000001,9.570923341,9.940197622000001,9.774061803,9.407689717,10.12121925,9.96357403,10.09277632,4.4096949069999996,3.594150654,2.8422089560000003,2.955193888,3.083165169,3.110951941,2.631944965,1.939147204,1.812624015,-0.042812572,-0.05364404,0.8182116690000001,0.7737234909999999,0.299752169,0.39555059,0.03209689,-0.09642168400000001,-0.08580468699999999,-2.91125489,-9.945604944,-4.263313434,0.8382004479999999,0.010705435,-3.955505904,-3.733938181,-3.4497535889999997,-2.316726551,-2.954067462,-9.999248983,-3.445101765,1.611923939,0.310457604,-3.559955313,-3.7018412919999997,-3.5461752730000002,-2.402531238,,4313222.0,5391756.0,4605652.0,-69.373046875,1129.177734375,932.46875,196.708984375,-262.951171875,-3.130859375,12.106003634921876,9.99858652096224,93262.70802307129,-24.466354370117188,-228.94105529785156,1929.1995544433594,1.664149863559143,-0.28850882749859613,-2.0715778127351077,-2.3600866405975953
142,142,Nebraska-Omaha,12990 W Center Rd,68144,31055,1.0,1.0,1.0,215787,22047,65740,67543,9070,3716,441478,61513,3266,20210,315,11090,486222,68770,431604,66491,228818,136295,150.5,250.8,60.9,1355733,1355633,1359255,1371778,1385813,1403014,1422415,1440909,1458980,1476140,1493711,1511259,3622,12523,14035,17201,19401,18494,18071,17160,17571,17548,4552,17951,18089,18118,18238,18434,18523,18073,17878,17692,2278,9432,9468,9873,9948,10455,10500,10843,10812,10817,2274,8519,8621,8245,8290,7979,8023,7230,7066,6875,486,2030,2403,2524,3279,3439,4035,2760,2343,2355,902,1999,3061,6473,7897,7158,6054,7196,8186,8326,1388,4029,5464,8997,11176,10597,10089,9956,10529,10681,-40,-25,-50,-41,-65,-82,-41,-26,-24,-8,27490,27505,27329,27632,27657,27908,27818,27998,27711,27881,27753,141.80152030000002,138.45026930000003,138.52200459999997,138.4046412,142.161311,141.36285519999998,133.3962524,137.9924207,132.17931670000002,112.00831740000001,107.71249009999998,107.74648619999999,114.19620139999999,113.38007590000001,112.60321270000001,116.32837099999999,112.03030990000002,111.06695220000002,29.79320289,30.73777927,30.77551845,24.20843982,28.78123515,28.75964249,17.06788143,25.96211081,21.11236447,11.05801838,10.85551324,12.66705091,14.81108181,18.89159059,20.23497888,13.94632536,8.076006162999999,7.916708786,-8.457816532999999,-1.215589305,26.26074586,44.96431981,36.78624813,33.25769732,49.70439807,55.16986451,43.98854077,2.60020184,9.639923937,38.92779678,59.77540161,55.67783872,53.49267618,63.65072344,63.24587068,51.90524955,,,,,17555.580078125,17867.037109375,10751.607421875,7115.4296875,10460.1796875,-20.03125,134.8708899157552,112.13615480572918,1530015.810546875,1996.4467010498047,8576.864303588867,27815.19483947754,19.868279446872553,6.614556309405637,53.85043403298431,60.46499034164466
143,143,Mississippi-Gulfport,15065 Creosote Rd,39503,28047,1.0,1.0,,78863,11926,30929,23500,5355,1672,138089,49879,1122,5721,84,2070,191594,11032,160495,25147,79697,55651,122.3,220.2,41.7,419794,419817,420714,424026,425410,427548,429816,432223,433571,435666,437022,438731,897,3312,1384,2138,2268,2407,1348,2095,1356,1709,1332,5443,5511,5403,5626,5482,5486,5399,5142,5062,1006,4282,4279,4559,4440,4624,4603,4688,4861,4675,326,1161,1232,844,1186,858,883,711,281,387,125,345,737,484,462,667,242,279,119,170,454,1804,-566,824,676,915,236,1109,965,1159,579,2149,171,1308,1138,1582,478,1388,1084,1329,-8,2,-19,-14,-56,-33,-13,-4,-9,-7,9096,9090,8877,8485,8989,8884,8555,8494,8732,8690,8673,90.92788732,93.8444069,93.34733938,98.71146246,95.94551795,95.59566722,92.45803852,89.88996187,87.48013224,89.01626247,91.16679293,93.11388259,91.50825419,94.99855252,93.74911519,94.65080006,93.08841247,93.86928512,1.911624851,2.67761394,0.233456789,7.20320828,0.946965414,1.8465520340000001,-2.192761556,-3.1984505860000003,-6.389152866,3.175567555,6.054827017999999,4.651873724,2.650544937,3.934588675,2.036604264,2.209717006,0.896082103,1.132039958,-9.878535074,-53.40807122,-11.6802817,-9.51907053,-1.5412131530000002,-19.92791524,7.990822357000001,2.260638402,5.945593024,-6.702967515,-47.353244200000006,-7.028407971,-6.868525591,2.393375521,-17.89131098,10.20053936,3.1567205130000002,7.077632981,6141457.0,6200858.0,6239892.0,5864318.0,1682.5,5175.8359375,4707.236328125,468.599609375,1223.064453125,-9.166015625,89.74319538356771,93.73536450296875,440478.2158203125,-3.4490966796875,1114.5093994140625,8687.817306518555,-7.74383702860498,-0.20673883412860083,17.97151608251062,17.76477725016956
144,144,South Dakota-Sioux Falls,1601 W 41st St,57105,46099,1.0,1.0,,75049,7118,24252,25755,3390,1833,160346,10095,4415,4033,39,2541,177682,9067,145791,21833,76766,47192,169.5,262.1,69.9,169468,169474,169955,171452,174766,177981,180822,183439,186268,189538,190992,193134,481,1497,3314,3215,2841,2617,2829,3270,1454,2142,741,2756,2789,2761,2963,2973,2994,2948,2911,2873,353,1309,1282,1242,1300,1378,1343,1442,1420,1415,388,1447,1507,1519,1663,1595,1651,1506,1491,1458,98,406,819,88,583,779,1425,1513,296,272,12,-351,968,1573,597,259,-238,255,-327,414,110,55,1787,1661,1180,1038,1187,1768,-31,686,-17,-5,20,35,-2,-16,-9,-4,-6,-2,6291,6291,6289,6276,6268,6273,6265,6261,6266,6268,6268,16.14495309,16.11123627,15.65427913,16.5160269,16.32346038,16.19660975,15.68894589,15.29971356,14.95863337,7.6682669070000005,7.4057385810000005,7.041874205,7.246316224,7.566003498,7.265212722999999,7.6741723120000005,7.4632749060000005,7.367374247000001,8.476686184,8.705497692,8.612404925,9.269710677,8.757456878,8.931397025,8.01477358,7.836438651,7.591259117999999,2.378392945,4.731123165,0.498941168,3.2496941219999997,4.277152921,7.708807245,8.052026844,1.55572491,1.416201975,-2.056196856,5.591852532000001,8.918573367999999,3.327731374,1.422057261,-1.2875060520000001,1.357083176,-1.718655559,2.155542713,0.32219608899999996,10.3229757,9.417514536,6.577425495,5.699210182000001,6.421301193,9.40911002,-0.162930649,3.5717446880000003,,,,8261034.0,2190.666015625,2901.017578125,1409.24609375,1491.771484375,702.646484375,-3.75390625,15.293439472708332,7.425254511408855,196170.86418151855,355.52024841308594,-40.802886962890625,6267.214584350586,7.281554060974305,1.7157065854185176,-1.5535674529306638,0.16213913203509644
145,145,Arkansas-Rogers,3551 S 27th St,72758,5007,1.0,1.0,,94333,7085,29141,30601,2997,856,227609,4359,3710,9862,1440,4495,216403,42577,203159,29252,110401,63506,121.2,237.1,45.3,599750,599729,602304,613815,621391,627162,635394,647031,659876,674317,684568,695728,2575,11511,7576,5771,8232,11637,12845,14441,10251,11160,2031,8019,7972,7827,8022,8462,8546,8544,8332,8372,992,4611,4672,4751,4770,5168,5193,5148,5261,5201,1039,3408,3300,3076,3252,3294,3353,3396,3071,3171,284,1557,1565,1058,1718,1613,2164,1502,802,746,1156,6512,2663,1590,3257,6686,7307,9520,6385,7234,1440,8069,4228,2648,4975,8299,9471,11022,7187,7980,96,34,48,47,5,44,21,23,-7,9,10456,10457,10543,10509,9923,10593,10611,10658,10858,11121,11167,105.91492340000002,97.86219215,101.9390054,103.1128804,109.3526591,106.9399169,104.7209316,101.26842740000001,99.72076721,83.76780032,85.31091604,89.33248327,91.93203945,95.15862701,93.82794354,95.51694121,91.83724725,90.68861806,22.14712311,12.55127611,12.60652211,11.18084097,14.19403207,13.11197331,9.203990354,9.431180173,9.032149164,11.10237338,10.21313773,6.874241221,12.35586133,12.45237988,17.36317484,11.79967054,6.5538555999999994,6.339771606,33.77539512,-13.91124447,-26.93193574,-17.23209825,16.31240976,48.3182278,62.9917667,64.67864522,56.81809747,44.8777685,-3.698106742,-20.05769451,-4.876236911,28.76478963,65.68140262,74.79143724,71.23250081,63.15786908,3370196.0,12660420.0,12181128.0,10891745.0,11354.232421875,8380.58984375,5190.90625,3189.68359375,8155.421875,9.126953125,101.55650159796875,91.88525888298176,707821.1603240967,469.1885528564453,7883.328567504883,11355.362670898438,9.206616441291501,5.938326855884215,91.49955432648437,97.4378811805055
146,146,Nebraska-Lincoln,6845 S 27th St,68512,31109,1.0,1.0,,122646,11481,41394,38870,4249,3609,267938,12499,1772,13217,215,3989,288814,21280,248862,54626,116499,77737,165.6,259.3,65.3,892895,892891,894814,902996,910749,918729,930201,938993,949060,958240,966227,973429,1923,8182,7753,7980,11472,8792,10067,9180,7987,7202,3006,12103,12038,11982,12092,12425,12317,12207,12083,12087,1630,7467,7434,7954,7647,8298,8244,8486,8586,8537,1376,4636,4604,4028,4445,4127,4073,3721,3497,3550,378,1756,1936,2084,2886,2547,3007,2530,2490,1495,254,1812,1304,1947,4124,2169,2993,2952,2011,2165,632,3568,3240,4031,7010,4716,6000,5482,4501,3660,-85,-22,-91,-79,17,-51,-6,-23,-11,-8,28751,28753,29077,29098,29272,30226,30282,30489,30069,29790,30009,47.20786136,46.51514428,43.86018416,45.12366394,48.27710903,47.42830432,44.09600161,42.83258073,41.59361752,43.45446322,43.4181941,44.54669357,41.47974336,44.73813834,45.21266968,48.17420816,46.29012229,46.19307176,3.7533981310000004,3.096950178,-0.686509413,3.643920575,3.538970673,2.215634634,-4.078206557,-3.457541567,-4.5994542439999995,4.4669424310000005,6.0760068160000005,6.142527789,9.43455904,8.79375075,9.597509451,8.531425994,8.374038883999999,4.5433952280000005,15.63629959,13.68512135,14.75023628,35.63566393,33.92960878,41.52400522,36.783423299999995,34.01497384,33.44316903,20.10324202,19.76112816,20.89276407,45.07022298,42.72335953,51.12151467,45.3148493,42.38901272,37.98656426,,,4136064.0,7539132.0,7948.671875,12119.1015625,8486.322265625,3632.77734375,4328.3671875,-12.47265625,42.89844231947917,46.251564451315105,983502.4710845947,1595.5536804199219,1886.6287536621094,29954.718551635742,-6.433307467787963,5.504689095892333,37.12325690920838,42.62794600567565
147,147,Louisiana-Slidell,150 North Shore Blvd,70460,22103,1.0,1.0,1.0,91975,8271,26314,28211,4897,896,209123,29803,1434,4093,94,2562,238236,13857,200553,26221,96488,77844,125.0,230.8,51.6,233740,233756,234544,236846,239064,241953,245237,248930,252468,255921,258035,260419,788,2302,2218,2889,3284,3693,3538,3453,2114,2384,649,2708,2675,2688,2992,2953,3050,2972,2867,2822,453,1909,1948,2119,2103,2166,2117,2176,2410,2423,196,799,727,569,889,787,933,796,457,399,20,245,110,169,107,173,229,117,124,105,563,1262,1411,2143,2284,2730,2381,2551,1547,1894,583,1507,1521,2312,2391,2903,2610,2668,1671,1999,9,-4,-30,8,4,3,-5,-11,-14,-14,1275,1275,1274,1274,1275,1275,1276,1276,1276,1277,1277,11.48942489,11.24162132,11.17632017,12.28268232,11.95142533,12.16598391,11.6918344,11.15659706,10.8862117,8.099450561,8.186421802,8.810499421,8.633182126,8.766267274,8.444389487,8.560374044,9.378234713,9.347020179,3.3899743310000003,3.0551995130000003,2.3658207509999998,3.649500195,3.185158054,3.721594422,3.131460358,1.77836235,1.539191519,1.039478988,0.462272278,0.702677868,0.439253679,0.700168162,0.913446005,0.460277465,0.482531579,0.40505040000000003,5.354377479,5.929692589,8.910287993999999,9.376218724,11.04889643,9.497445143,10.03562233,6.019970581,7.306337688999999,6.393856467000001,6.391964867,9.612965862000001,9.815472403,11.74906459,10.41089115,10.49589979,6.50250216,7.711388088,6031073.0,5630852.0,5393896.0,5112034.0,2579.154296875,2869.5703125,2349.556640625,520.013671875,2071.25,-12.111328125,11.194885163437501,9.158216993536458,264071.5740966797,74.126220703125,1650.1410217285156,1277.6374969482422,1.4000266435722657,0.45897636868652353,6.489371272820371,6.948347640071349
